,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Spain,Geography_France,Geography_Germany,Gender_Male,Gender_Female
4044,2,1,2,1,1,1,0,1,0,-1,1,-1,1,-1
4045,2,1,6,0,1,0,0,1,0,1,-1,-1,1,-1
4046,1,0,4,2,1,0,0,1,0,-1,1,-1,1,-1
4047,2,1,5,2,2,1,1,2,1,-1,1,-1,-1,1
4048,3,0,4,2,1,0,1,2,1,-1,-1,1,-1,1
4049,1,0,6,0,2,1,0,2,0,-1,1,-1,-1,1
4050,2,1,6,2,1,1,0,1,0,-1,1,-1,1,-1
4051,1,0,5,1,1,1,1,2,0,-1,1,-1,-1,1
4052,2,1,4,3,2,0,0,1,1,-1,1,-1,-1,1
4053,3,1,4,2,1,0,1,1,0,-1,1,-1,1,-1
4054,2,0,6,0,2,1,1,2,0,1,-1,-1,-1,1
4055,2,2,3,2,1,1,1,1,0,-1,1,-1,1,-1
4056,2,1,4,0,1,1,0,2,0,-1,1,-1,1,-1
4057,2,0,5,0,2,1,1,1,0,1,-1,-1,1,-1
4058,4,1,6,2,2,0,1,2,1,-1,-1,1,-1,1
4059,2,1,5,2,1,1,1,2,0,-1,1,-1,1,-1
4060,1,1,6,2,2,1,1,1,0,-1,1,-1,-1,1
4061,2,1,3,2,2,1,0,1,0,-1,1,-1,1,-1
4062,3,1,3,2,4,1,0,1,1,-1,-1,1,-1,1
4063,2,1,4,0,2,1,1,1,0,-1,1,-1,-1,1
4064,1,1,4,0,2,0,0,1,0,-1,1,-1,1,-1
4065,4,1,6,0,3,0,0,2,0,-1,1,-1,1,-1
4066,2,1,6,2,1,1,1,1,1,-1,-1,1,1,-1
4067,4,1,3,2,1,1,0,2,0,1,-1,-1,-1,1
4068,2,0,7,2,2,1,0,2,0,-1,-1,1,-1,1
4069,1,1,3,0,2,0,1,2,0,-1,1,-1,-1,1
4070,2,3,4,2,2,1,1,1,0,-1,-1,1,1,-1
4071,3,0,3,0,2,1,0,1,0,-1,1,-1,1,-1
4072,4,1,3,0,2,0,0,1,0,-1,1,-1,-1,1
4073,3,1,5,0,2,1,1,2,0,-1,1,-1,1,-1
4074,1,1,3,2,2,1,0,2,0,-1,1,-1,-1,1
4075,2,0,5,0,2,1,0,2,0,1,-1,-1,-1,1
4076,3,0,3,2,1,1,1,1,0,-1,1,-1,1,-1
4077,2,1,5,0,1,1,1,1,0,1,-1,-1,1,-1
4078,3,1,3,3,2,0,1,1,1,1,-1,-1,1,-1
4079,2,1,3,3,2,1,0,1,0,-1,1,-1,1,-1
4080,3,1,3,1,1,1,0,2,0,-1,1,-1,1,-1
4081,4,2,3,2,1,1,0,2,1,-1,-1,1,1,-1
4082,3,1,6,2,1,1,1,1,0,-1,1,-1,-1,1
4083,1,1,5,2,1,0,1,1,1,-1,1,-1,1,-1
4084,3,0,3,0,2,0,0,1,0,-1,1,-1,-1,1
4085,3,1,6,1,2,0,1,2,0,-1,-1,1,-1,1
4086,2,1,4,3,1,1,1,1,0,-1,-1,1,1,-1
4087,4,1,4,2,1,1,1,1,0,-1,1,-1,1,-1
4088,2,1,5,0,2,1,1,1,0,-1,1,-1,-1,1
4089,3,0,4,0,2,1,1,2,0,-1,1,-1,-1,1
4090,2,2,5,2,1,1,1,1,0,-1,1,-1,1,-1
4091,3,0,6,0,1,1,1,2,0,1,-1,-1,1,-1
4092,4,0,4,2,1,1,0,2,0,-1,1,-1,-1,1
4093,1,2,3,2,1,1,1,1,1,-1,-1,1,-1,1
4094,3,0,5,2,1,1,0,1,0,-1,-1,1,1,-1
4095,3,0,3,1,1,0,1,2,0,-1,1,-1,1,-1
4096,2,2,6,3,1,1,0,1,1,-1,1,-1,1,-1
4097,3,2,7,1,1,0,0,1,1,-1,-1,1,-1,1
4098,2,0,5,2,1,1,1,1,0,1,-1,-1,1,-1
4099,1,1,3,3,1,1,1,1,0,1,-1,-1,1,-1
4100,2,0,6,3,1,0,1,2,0,-1,1,-1,-1,1
4101,1,0,5,2,2,1,0,1,0,-1,-1,1,1,-1
4102,2,0,3,3,2,1,0,2,0,1,-1,-1,-1,1
4103,1,0,6,0,2,1,1,1,0,-1,1,-1,-1,1
4104,1,1,5,2,1,0,0,2,0,-1,1,-1,-1,1
4105,2,2,5,2,1,1,1,1,1,-1,1,-1,1,-1
4106,1,0,5,2,1,0,0,2,0,1,-1,-1,1,-1
4107,4,1,3,0,2,1,1,1,0,1,-1,-1,1,-1
4108,3,1,5,2,1,1,1,1,0,-1,1,-1,1,-1
4109,2,1,3,0,2,0,0,1,0,-1,1,-1,1,-1
4110,3,1,6,0,2,1,0,1,0,1,-1,-1,-1,1
4111,3,0,6,0,2,1,0,2,0,-1,1,-1,1,-1
4112,1,0,2,0,2,1,1,2,0,-1,1,-1,-1,1
4113,1,2,4,0,2,1,0,1,0,1,-1,-1,1,-1
4114,4,0,4,1,1,1,1,1,0,-1,1,-1,-1,1
4115,3,0,5,0,2,1,1,1,0,-1,1,-1,1,-1
4116,3,1,7,0,2,1,0,2,0,-1,1,-1,-1,1
4117,3,0,4,0,2,1,1,1,0,1,-1,-1,1,-1
4118,1,1,6,0,2,0,1,2,0,-1,1,-1,-1,1
4119,2,3,5,2,1,1,1,2,0,-1,-1,1,-1,1
4120,4,0,3,2,2,1,1,1,0,-1,-1,1,1,-1
4121,3,0,6,2,1,1,0,2,0,-1,1,-1,1,-1
4122,1,1,2,3,1,0,1,2,0,-1,1,-1,1,-1
4123,2,1,5,0,2,1,0,1,0,1,-1,-1,-1,1
4124,3,1,4,0,2,0,0,1,0,-1,1,-1,1,-1
4125,3,1,6,2,1,1,0,1,1,-1,-1,1,-1,1
4126,2,2,5,0,3,0,1,1,1,-1,1,-1,-1,1
4127,2,1,5,1,2,1,0,1,0,-1,-1,1,-1,1
4128,1,0,5,2,2,1,0,1,0,-1,-1,1,-1,1
4129,2,0,5,1,2,1,0,2,0,-1,1,-1,-1,1
4130,3,1,7,3,2,1,1,2,0,-1,1,-1,1,-1
4131,3,0,4,2,2,1,0,1,0,-1,1,-1,-1,1
4132,4,1,3,3,2,0,1,2,0,-1,-1,1,1,-1
4133,3,3,5,0,2,0,1,2,0,-1,1,-1,-1,1
4134,4,1,5,2,1,1,0,1,0,-1,-1,1,-1,1
4135,3,1,3,0,1,1,1,1,0,1,-1,-1,1,-1
4136,3,1,3,0,2,0,1,1,1,-1,1,-1,-1,1
4137,2,0,3,2,2,1,0,1,0,-1,-1,1,-1,1
4138,1,1,5,1,1,0,1,1,0,1,-1,-1,1,-1
4139,2,1,5,3,1,1,0,1,1,-1,1,-1,1,-1
4140,4,1,4,1,2,0,1,2,0,-1,-1,1,-1,1
4141,2,1,5,2,1,1,1,1,1,-1,-1,1,-1,1
4142,3,1,3,2,1,1,1,2,0,-1,-1,1,-1,1
4143,1,1,3,2,1,1,1,2,0,-1,1,-1,1,-1
4144,3,1,5,0,2,1,1,2,0,-1,1,-1,-1,1
4145,4,2,6,1,2,0,0,1,1,1,-1,-1,-1,1
4146,3,1,6,0,2,1,1,2,0,1,-1,-1,-1,1
4147,1,0,5,2,1,1,1,1,0,1,-1,-1,-1,1
4148,3,2,5,1,3,0,0,1,1,1,-1,-1,1,-1
4149,4,2,3,0,2,1,1,1,0,-1,1,-1,-1,1
4150,3,0,6,0,2,0,1,2,0,-1,1,-1,1,-1
4151,2,0,6,0,2,1,1,1,0,-1,1,-1,1,-1
4152,3,3,5,2,1,1,1,2,0,-1,-1,1,1,-1
4153,2,3,5,0,1,1,1,2,0,-1,1,-1,-1,1
4154,2,1,6,0,2,0,0,1,1,1,-1,-1,1,-1
4155,2,0,4,3,2,1,0,2,0,-1,-1,1,-1,1
4156,2,1,4,0,2,0,0,2,0,-1,1,-1,-1,1
4157,2,1,6,2,4,0,0,1,1,-1,1,-1,1,-1
4158,1,1,6,0,2,1,1,1,0,-1,1,-1,1,-1
4159,2,1,5,1,2,0,1,1,1,-1,1,-1,-1,1
4160,2,1,3,0,2,0,1,2,0,1,-1,-1,1,-1
4161,2,0,7,1,1,1,1,2,0,1,-1,-1,-1,1
4162,2,1,4,2,1,1,1,1,0,-1,1,-1,-1,1
4163,2,1,6,2,3,1,0,2,1,-1,1,-1,1,-1
4164,3,1,5,0,1,1,0,1,1,-1,1,-1,1,-1
4165,2,2,3,2,2,1,1,2,0,-1,-1,1,-1,1
4166,2,0,6,2,2,0,0,1,0,1,-1,-1,1,-1
4167,3,1,5,1,2,1,0,1,0,-1,1,-1,1,-1
4168,1,1,5,0,1,1,1,1,0,-1,1,-1,-1,1
4169,3,0,4,2,1,0,0,1,0,1,-1,-1,1,-1
4170,3,1,6,2,1,1,1,2,0,1,-1,-1,-1,1
4171,2,0,3,0,1,1,0,2,0,-1,1,-1,-1,1
4172,3,1,7,0,2,1,1,1,1,-1,1,-1,-1,1
4173,3,1,6,1,1,1,0,2,0,-1,1,-1,1,-1
4174,3,1,6,2,1,0,1,1,0,1,-1,-1,1,-1
4175,1,1,4,2,2,1,0,1,0,-1,1,-1,1,-1
4176,1,3,6,2,1,0,1,2,0,-1,-1,1,-1,1
4177,2,1,5,2,1,1,0,2,0,1,-1,-1,1,-1
4178,1,1,5,0,2,1,1,2,0,1,-1,-1,-1,1
4179,2,0,4,2,2,1,0,1,0,1,-1,-1,1,-1
4180,2,0,4,2,1,1,1,1,0,-1,1,-1,1,-1
4181,2,1,7,0,2,1,0,1,0,-1,1,-1,1,-1
4182,4,1,3,3,2,1,0,1,0,-1,1,-1,-1,1
4183,3,1,6,0,2,1,1,1,0,-1,1,-1,-1,1
4184,2,2,6,2,1,1,1,2,1,-1,-1,1,-1,1
4185,3,3,3,0,2,1,1,2,0,1,-1,-1,1,-1
4186,3,1,5,2,3,1,1,1,1,-1,-1,1,1,-1
4187,1,1,3,1,1,0,0,1,0,-1,1,-1,1,-1
4188,1,0,6,2,1,1,1,1,0,1,-1,-1,1,-1
4189,4,1,6,0,2,1,1,1,0,1,-1,-1,1,-1
4190,3,2,3,2,1,0,0,2,1,-1,1,-1,1,-1
4191,1,1,3,2,2,1,1,2,0,-1,-1,1,-1,1
4192,2,1,6,0,3,0,1,2,1,-1,1,-1,-1,1
4193,1,0,5,1,1,0,1,1,0,1,-1,-1,-1,1
4194,2,1,4,0,2,1,0,1,1,-1,1,-1,-1,1
4195,2,1,4,2,1,1,1,2,1,-1,1,-1,-1,1
4196,3,1,3,1,2,0,1,1,0,-1,1,-1,1,-1
4197,2,1,6,2,2,1,0,1,1,-1,-1,1,1,-1
4198,2,2,3,2,1,1,1,1,0,-1,-1,1,1,-1
4199,1,1,6,0,2,0,1,2,0,-1,1,-1,-1,1
4200,2,0,3,0,2,1,1,2,0,1,-1,-1,-1,1
4201,2,0,4,0,2,1,0,1,0,-1,1,-1,-1,1
4202,4,1,6,0,2,1,1,1,0,-1,1,-1,1,-1
4203,2,0,2,0,2,1,0,2,0,-1,1,-1,-1,1
4204,2,1,3,0,2,1,0,2,0,-1,1,-1,-1,1
4205,1,1,6,2,1,1,0,1,1,-1,1,-1,1,-1
4206,1,2,6,2,1,1,1,2,0,1,-1,-1,-1,1
4207,2,1,4,0,1,1,0,2,0,-1,1,-1,-1,1
4208,3,2,6,2,2,1,0,2,1,-1,-1,1,-1,1
4209,2,1,6,2,1,1,1,1,0,1,-1,-1,-1,1
4210,3,1,5,0,2,0,0,1,0,-1,1,-1,-1,1
4211,3,1,3,2,2,1,0,2,0,-1,1,-1,1,-1
4212,3,1,4,0,1,0,0,1,1,1,-1,-1,1,-1
4213,4,0,3,3,1,0,0,2,0,-1,1,-1,1,-1
4214,2,1,5,0,1,1,0,1,1,-1,1,-1,-1,1
4215,2,1,4,0,1,1,0,1,1,-1,1,-1,-1,1
4216,3,2,7,2,1,1,0,2,1,-1,1,-1,-1,1
4217,1,1,7,0,2,1,0,1,0,-1,1,-1,1,-1
4218,2,1,7,0,1,1,1,1,1,-1,1,-1,1,-1
4219,3,1,3,0,3,1,1,1,0,-1,1,-1,1,-1
4220,3,1,5,0,2,1,1,2,0,1,-1,-1,1,-1
4221,1,1,4,3,1,0,0,2,0,1,-1,-1,-1,1
4222,1,0,3,1,2,0,0,2,1,-1,-1,1,-1,1
4223,2,2,6,2,2,0,0,1,1,-1,-1,1,1,-1
4224,4,1,7,0,1,0,1,1,0,1,-1,-1,-1,1
4225,3,1,6,0,2,1,1,1,0,-1,1,-1,1,-1
4226,1,0,6,0,1,1,1,1,0,1,-1,-1,1,-1
4227,3,3,6,2,1,1,0,1,1,-1,-1,1,-1,1
4228,3,1,5,2,1,1,0,1,1,-1,-1,1,1,-1
4229,2,0,6,2,2,0,0,2,1,-1,-1,1,1,-1
4230,3,1,5,2,1,1,1,1,0,-1,-1,1,-1,1
4231,2,0,3,2,2,0,1,1,0,-1,-1,1,-1,1
4232,4,0,3,0,2,1,1,1,0,-1,1,-1,-1,1
4233,2,1,5,0,2,0,0,1,0,-1,1,-1,-1,1
4234,2,1,3,2,1,0,0,2,1,-1,-1,1,-1,1
4235,2,1,6,3,1,1,0,1,1,-1,-1,1,1,-1
4236,3,0,3,0,2,1,0,2,0,-1,1,-1,1,-1
4237,3,0,6,0,2,1,1,2,0,-1,1,-1,-1,1
4238,2,0,4,0,2,1,1,1,0,1,-1,-1,1,-1
4239,3,1,4,0,2,0,0,1,0,-1,1,-1,-1,1
4240,1,2,6,2,3,0,0,2,1,-1,-1,1,-1,1
4241,3,1,5,2,1,0,1,2,0,-1,-1,1,1,-1
4242,4,0,3,0,2,1,0,2,0,-1,1,-1,-1,1
4243,4,1,5,2,1,0,1,1,0,-1,1,-1,-1,1
4244,4,0,4,0,2,0,1,2,0,-1,1,-1,-1,1
4245,1,2,6,2,2,1,0,1,1,-1,-1,1,1,-1
4246,498,2,6,2,2,1,0,1,1,-1,-1,1,-1,1
4247,3,0,5,1,2,1,0,2,0,1,-1,-1,-1,1
4248,1,0,4,1,1,1,0,2,0,1,-1,-1,1,-1
4249,3,1,6,1,1,1,1,1,0,1,-1,-1,-1,1
4250,3,1,3,2,1,1,1,1,0,-1,1,-1,-1,1
4251,3,1,3,0,2,0,1,1,0,-1,1,-1,1,-1
4252,2,2,4,2,2,1,1,1,0,-1,1,-1,1,-1
4253,4,1,6,2,1,0,0,2,0,-1,-1,1,-1,1
4254,3,2,5,0,2,1,1,2,0,-1,1,-1,-1,1
4255,2,1,6,1,1,1,0,1,0,1,-1,-1,1,-1
4256,2,1,6,2,1,1,1,1,1,-1,-1,1,1,-1
4257,2,1,3,2,2,1,0,2,0,-1,1,-1,-1,1
4258,3,1,5,2,1,0,0,1,0,-1,1,-1,-1,1
4259,2,1,5,0,2,1,0,2,1,1,-1,-1,1,-1
4260,3,1,6,2,2,1,1,1,0,-1,-1,1,-1,1
4261,1,2,4,0,2,0,1,1,0,1,-1,-1,1,-1
4262,3,2,5,3,4,0,1,2,1,-1,1,-1,-1,1
4263,2,1,6,3,3,1,0,1,1,-1,-1,1,-1,1
4264,3,1,6,0,1,0,0,1,1,1,-1,-1,1,-1
4265,1,1,3,2,1,0,1,2,0,-1,1,-1,1,-1
4266,2,0,4,0,2,1,0,1,0,-1,1,-1,1,-1
4267,4,0,6,2,1,0,1,1,0,1,-1,-1,-1,1
4268,2,1,4,0,2,1,0,1,0,1,-1,-1,-1,1
4269,3,1,5,0,2,1,1,1,0,1,-1,-1,-1,1
4270,2,1,4,2,1,0,0,1,1,-1,-1,1,1,-1
4271,3,1,5,0,2,1,0,1,0,-1,1,-1,-1,1
4272,2,0,6,2,1,1,1,1,0,1,-1,-1,1,-1
4273,2,2,5,0,2,0,1,2,0,1,-1,-1,-1,1
4274,2,2,6,2,1,1,1,2,1,-1,1,-1,-1,1
4275,1,1,4,3,1,1,1,1,1,-1,-1,1,1,-1
4276,2,1,5,2,1,1,0,2,0,-1,1,-1,-1,1
4277,1,1,7,2,1,1,1,1,0,-1,1,-1,1,-1
4278,4,1,3,1,2,1,0,1,0,-1,1,-1,1,-1
4279,4,0,5,2,2,1,1,2,0,1,-1,-1,-1,1
4280,4,1,4,2,1,0,1,2,0,-1,1,-1,-1,1
4281,2,1,4,4,1,1,0,2,0,-1,-1,1,1,-1
4282,4,0,3,2,2,1,1,2,0,-1,-1,1,1,-1
4283,2,0,4,2,1,1,0,2,0,-1,1,-1,1,-1
4284,1,1,6,0,1,1,1,1,0,1,-1,-1,1,-1
4285,2,0,5,3,1,1,0,1,0,-1,-1,1,-1,1
4286,3,0,2,2,2,1,0,1,1,-1,-1,1,1,-1
4287,1,1,2,2,1,1,0,1,0,1,-1,-1,1,-1
4288,4,0,3,2,2,1,1,2,0,-1,-1,1,1,-1
4289,2,1,4,2,1,0,1,1,0,-1,-1,1,1,-1
4290,4,0,4,0,2,1,0,2,0,-1,1,-1,-1,1
4291,3,0,4,0,1,1,0,1,0,-1,1,-1,1,-1
4292,2,1,3,2,1,1,0,2,0,-1,1,-1,-1,1
4293,3,0,5,0,3,1,1,1,0,-1,1,-1,-1,1
4294,3,1,3,0,1,1,0,1,1,-1,1,-1,1,-1
4295,3,1,3,2,2,1,1,2,0,-1,1,-1,-1,1
4296,2,1,5,0,2,1,1,2,0,-1,1,-1,-1,1
4297,2,1,4,1,1,1,0,2,0,-1,-1,1,1,-1
4298,3,3,4,2,1,1,0,1,1,-1,1,-1,-1,1
4299,1,0,6,2,2,1,1,1,0,-1,-1,1,-1,1
4300,2,0,5,2,2,1,1,2,0,1,-1,-1,-1,1
4301,2,1,3,3,1,1,0,2,1,-1,1,-1,-1,1
4302,3,2,4,0,2,1,0,2,1,1,-1,-1,-1,1
4303,2,2,4,2,1,0,1,2,1,-1,1,-1,-1,1
4304,2,1,6,2,1,0,1,1,0,1,-1,-1,-1,1
4305,3,1,6,3,2,0,0,1,0,1,-1,-1,1,-1
4306,3,1,5,3,1,0,1,1,0,-1,1,-1,1,-1
4307,1,1,3,2,1,1,1,2,0,-1,1,-1,1,-1
4308,4,0,3,2,1,1,1,2,0,-1,-1,1,1,-1
4309,3,0,5,0,2,1,1,1,0,-1,1,-1,-1,1
4310,3,1,6,0,2,1,1,1,0,-1,1,-1,1,-1
4311,1,0,3,2,1,1,1,2,0,-1,1,-1,-1,1
4312,2,1,5,0,2,0,0,2,0,-1,1,-1,1,-1
4313,3,1,3,2,2,1,1,1,1,-1,1,-1,-1,1
4314,2,3,4,2,2,1,1,2,1,1,-1,-1,-1,1
4315,2,0,4,3,1,1,0,2,0,1,-1,-1,1,-1
4316,1,1,4,1,1,1,0,2,0,-1,-1,1,-1,1
4317,2,1,6,0,1,1,0,1,0,-1,1,-1,1,-1
4318,3,1,4,0,2,0,0,2,0,-1,1,-1,1,-1
4319,3,2,6,2,1,0,1,1,0,-1,-1,1,1,-1
4320,3,1,6,2,1,1,0,2,0,1,-1,-1,1,-1
4321,4,1,5,2,1,1,0,2,1,-1,-1,1,-1,1
4322,1,1,4,2,1,1,1,2,0,-1,1,-1,-1,1
4323,2,1,6,1,2,0,1,1,0,-1,-1,1,1,-1
4324,3,0,5,3,1,1,1,2,0,1,-1,-1,-1,1
4325,3,0,6,0,2,1,0,2,0,-1,1,-1,1,-1
4326,2,2,6,2,1,1,1,2,1,-1,1,-1,1,-1
4327,2,0,3,0,1,1,0,1,0,1,-1,-1,-1,1
4328,2,0,3,0,1,1,0,1,0,-1,1,-1,1,-1
4329,2,0,4,1,2,0,0,1,0,-1,-1,1,1,-1
4330,1,1,6,2,1,1,0,1,1,-1,-1,1,-1,1
4331,3,1,7,2,2,1,0,2,1,-1,-1,1,-1,1
4332,3,2,5,0,2,1,1,1,0,-1,1,-1,1,-1
4333,2,1,5,3,2,1,0,2,0,-1,1,-1,-1,1
4334,2,1,6,0,2,1,0,2,0,-1,1,-1,1,-1
4335,3,1,6,0,2,1,1,2,0,-1,1,-1,1,-1
4336,3,1,5,0,2,0,1,1,0,-1,1,-1,1,-1
4337,3,1,6,0,2,1,0,1,0,1,-1,-1,1,-1
4338,2,1,5,2,1,1,0,1,0,-1,1,-1,1,-1
4339,1,0,7,0,2,1,0,1,0,-1,1,-1,-1,1
4340,2,1,6,3,1,1,1,1,1,-1,-1,1,1,-1
4341,2,1,3,0,2,1,0,1,0,-1,1,-1,1,-1
4342,2,1,3,0,2,0,0,2,0,1,-1,-1,1,-1
4343,3,2,4,2,2,0,1,2,0,-1,-1,1,-1,1
4344,2,1,5,0,2,1,0,1,0,-1,1,-1,1,-1
4345,3,1,6,0,1,1,0,2,0,1,-1,-1,-1,1
4346,2,0,6,1,1,1,1,2,0,-1,1,-1,1,-1
4347,3,0,2,1,1,0,1,1,0,-1,1,-1,1,-1
4348,3,0,5,2,1,1,1,1,0,-1,-1,1,-1,1
4349,3,1,6,2,1,1,0,1,1,-1,1,-1,1,-1
4350,2,1,5,2,3,1,1,2,1,-1,-1,1,-1,1
4351,4,1,5,0,2,1,0,1,0,-1,1,-1,1,-1
4352,1,1,6,2,1,1,0,2,0,-1,-1,1,-1,1
4353,3,1,5,1,2,1,1,1,0,-1,-1,1,1,-1
4354,3,1,3,2,1,1,0,2,0,-1,-1,1,1,-1
4355,3,0,2,2,1,1,0,1,1,1,-1,-1,1,-1
4356,4,1,3,1,2,1,1,2,0,-1,-1,1,-1,1
4357,3,3,5,0,1,1,0,2,1,1,-1,-1,1,-1
4358,3,1,4,2,1,0,1,1,0,-1,1,-1,1,-1
4359,3,3,7,1,2,0,1,1,0,-1,-1,1,-1,1
4360,1,2,3,3,1,0,1,1,0,-1,-1,1,1,-1
4361,4,1,5,0,2,1,1,2,0,-1,1,-1,1,-1
4362,2,1,6,2,1,1,1,1,0,-1,1,-1,1,-1
4363,3,1,4,1,1,1,1,2,0,-1,-1,1,1,-1
4364,3,1,7,2,2,1,1,2,0,-1,-1,1,1,-1
4365,3,0,6,0,1,1,1,2,0,-1,1,-1,-1,1
4366,1,1,2,2,1,0,1,1,1,-1,-1,1,1,-1
4367,2,0,4,2,1,1,1,2,0,-1,-1,1,1,-1
4368,2,3,4,0,2,1,1,2,0,-1,1,-1,-1,1
4369,3,1,5,0,2,0,0,1,0,-1,1,-1,1,-1
4370,4,2,6,1,1,1,0,2,1,-1,-1,1,1,-1
4371,3,1,5,3,1,0,0,2,0,-1,-1,1,1,-1
4372,2,0,6,2,1,1,0,1,0,-1,1,-1,-1,1
4373,2,1,3,1,1,1,0,2,0,-1,1,-1,-1,1
4374,499,1,5,0,2,1,1,1,0,1,-1,-1,1,-1
4375,2,1,3,2,1,0,1,2,1,-1,-1,1,-1,1
4376,2,1,5,2,1,1,1,2,0,-1,1,-1,1,-1
4377,2,3,5,0,2,1,1,1,0,-1,1,-1,-1,1
4378,2,3,6,0,3,1,1,1,0,-1,1,-1,1,-1
4379,4,1,5,0,2,1,0,2,0,1,-1,-1,-1,1
4380,3,1,5,3,1,1,1,1,0,-1,1,-1,1,-1
4381,1,2,5,3,1,1,0,2,0,-1,-1,1,-1,1
4382,1,0,5,2,1,1,0,1,0,-1,-1,1,1,-1
4383,1,0,6,0,1,0,1,2,0,-1,1,-1,-1,1
4384,4,1,6,0,2,1,0,1,0,-1,1,-1,-1,1
4385,2,1,6,1,1,1,1,1,0,-1,1,-1,-1,1
4386,2,1,4,0,1,1,1,1,0,1,-1,-1,-1,1
4387,2,1,6,0,2,1,0,2,0,1,-1,-1,1,-1
4388,2,1,5,1,1,0,0,2,1,-1,1,-1,1,-1
4389,3,1,6,0,2,1,1,1,0,-1,1,-1,1,-1
4390,2,1,3,0,2,1,1,2,0,-1,1,-1,1,-1
4391,1,0,6,1,2,0,1,1,0,-1,-1,1,-1,1
4392,4,1,6,3,1,0,1,2,0,1,-1,-1,-1,1
4393,3,1,3,2,1,1,1,1,0,-1,1,-1,1,-1
4394,3,0,4,0,2,1,0,1,0,1,-1,-1,1,-1
4395,2,1,5,1,2,1,1,1,0,-1,-1,1,1,-1
4396,2,2,6,0,2,0,1,2,0,-1,1,-1,1,-1
4397,3,1,6,0,2,0,1,1,0,-1,1,-1,1,-1
4398,3,1,5,2,2,1,0,1,0,-1,-1,1,1,-1
4399,3,1,6,3,1,0,0,1,0,1,-1,-1,-1,1
4400,1,1,3,2,1,1,1,1,1,-1,-1,1,-1,1
4401,2,1,3,2,4,1,0,2,1,-1,-1,1,-1,1
4402,2,1,5,0,2,1,1,1,0,1,-1,-1,-1,1
4403,2,1,5,0,2,1,1,1,0,-1,1,-1,-1,1
4404,2,1,6,2,1,0,0,2,0,-1,-1,1,1,-1
4405,4,1,5,2,1,1,0,1,0,-1,1,-1,-1,1
4406,2,1,5,0,2,0,0,1,0,-1,1,-1,-1,1
4407,2,1,6,2,2,1,1,2,0,-1,1,-1,-1,1
4408,2,1,5,1,2,0,0,2,0,-1,-1,1,-1,1
4409,3,2,3,0,1,1,1,1,0,-1,1,-1,-1,1
4410,1,1,3,3,2,0,1,1,0,-1,1,-1,-1,1
4411,3,1,5,0,1,0,1,1,0,-1,1,-1,-1,1
4412,3,3,5,2,1,1,1,2,0,-1,-1,1,1,-1
4413,3,1,7,0,2,1,1,1,0,-1,1,-1,1,-1
4414,500,2,5,2,1,1,0,1,1,-1,-1,1,1,-1
4415,1,1,3,2,2,0,1,2,0,1,-1,-1,1,-1
4416,4,1,3,0,2,1,1,1,0,-1,1,-1,1,-1
4417,4,0,3,1,1,0,0,1,0,1,-1,-1,-1,1
4418,3,1,2,2,1,0,1,1,0,-1,-1,1,1,-1
4419,1,0,6,1,1,0,0,1,0,-1,1,-1,-1,1
4420,3,0,3,0,2,0,1,2,0,-1,1,-1,1,-1
4421,500,0,6,1,1,1,0,1,0,-1,-1,1,1,-1
4422,2,0,5,2,1,0,1,2,1,1,-1,-1,-1,1
4423,2,1,5,2,1,0,1,1,0,-1,-1,1,1,-1
4424,2,0,5,3,1,1,1,2,0,-1,1,-1,1,-1
4425,2,2,7,2,3,1,1,2,1,-1,1,-1,1,-1
4426,3,3,2,2,1,1,1,2,0,-1,1,-1,-1,1
4427,2,2,5,2,1,1,0,2,1,-1,-1,1,-1,1
4428,3,1,3,2,1,1,1,1,0,-1,1,-1,1,-1
4429,2,1,3,2,1,1,1,1,0,-1,1,-1,-1,1
4430,2,1,4,2,1,1,1,2,1,-1,-1,1,-1,1
4431,4,1,3,2,1,1,1,2,1,-1,-1,1,1,-1
4432,3,2,3,0,2,1,0,1,0,1,-1,-1,1,-1
4433,1,2,6,1,1,1,1,1,0,-1,1,-1,1,-1
4434,2,1,4,0,1,0,1,2,0,-1,1,-1,1,-1
4435,4,1,5,2,2,1,1,1,0,-1,1,-1,1,-1
4436,4,1,4,2,1,0,1,2,0,-1,1,-1,-1,1
4437,3,1,4,2,1,0,0,1,0,-1,1,-1,1,-1
4438,2,1,3,0,1,0,1,2,0,-1,1,-1,1,-1
4439,3,1,2,0,2,0,0,2,0,1,-1,-1,1,-1
4440,3,0,4,3,2,1,1,2,0,-1,-1,1,-1,1
4441,2,1,4,1,1,1,0,1,0,-1,-1,1,-1,1
4442,1,0,3,1,1,1,1,2,0,-1,1,-1,-1,1
4443,3,1,6,0,2,1,0,2,0,1,-1,-1,-1,1
4444,2,0,5,2,1,0,0,1,0,-1,-1,1,1,-1
4445,4,0,7,2,2,1,0,2,0,1,-1,-1,1,-1
4446,3,1,3,3,1,0,0,1,0,1,-1,-1,-1,1
4447,1,1,5,1,2,0,0,2,0,-1,-1,1,1,-1
4448,2,0,6,2,1,1,1,2,0,1,-1,-1,1,-1
4449,3,0,5,0,2,1,1,2,0,-1,1,-1,-1,1
4450,2,0,6,0,3,0,1,1,0,1,-1,-1,1,-1
4451,2,3,3,2,1,1,1,1,0,-1,1,-1,-1,1
4452,4,1,6,0,2,1,1,1,0,1,-1,-1,1,-1
